activation_month,observation_month,months_since_activation,persona,initial_subscription_group,segment_level,activated_cohort_size,active_companies,continuously_active_companies,reactivated_active_companies,active_share_pct,continuously_active_share_pct,reactivated_active_share_pct,average_current_streak_among_active,total_revenue,monthly_revenue_per_original_activated_company
2026-02-01,2026-03-01,1,Cleaning_CallCenters,free,persona_x_initial_plan,5,4,4,0,80.0,80.0,0.0,2.0,29.81705785589039948000,5.96341157117808
2026-02-01,2026-03-01,1,Cleaning_CallCenters,plus,persona_x_initial_plan,5,5,5,0,100.0,100.0,0.0,2.0,258.32273520602709876153,51.664547041205424
2026-02-01,2026-03-01,1,Cleaning_CallCenters,start,persona_x_initial_plan,15,15,15,0,100.0,100.0,0.0,2.0,272.29950515232852080750,18.153300343488567
2026-02-01,2026-03-01,1,Consultant,business,persona_x_initial_plan,5,5,5,0,100.0,100.0,0.0,2.0,440.57687864273947217860,88.11537572854789
2026-02-01,2026-03-01,1,Consultant,free,persona_x_initial_plan,262,246,246,0,93.89,93.89,0.0,2.0,4190.69903279725450668683,15.995034476325399
2026-02-01,2026-03-01,1,Consultant,plus,persona_x_initial_plan,49,46,46,0,93.88,93.88,0.0,2.0,3759.93468805120129581057,76.73336098063676
2026-02-01,2026-03-01,1,Consultant,start,persona_x_initial_plan,246,241,240,1,97.97,97.56,0.41,2.0,9127.72319687490549898972,37.1045658409549
2026-02-01,2026-03-01,1,Developer_IT,business,persona_x_initial_plan,5,4,4,0,80.0,80.0,0.0,2.0,368.13310388164381362500,73.62662077632876
2026-02-01,2026-03-01,1,Developer_IT,free,persona_x_initial_plan,123,115,115,0,93.5,93.5,0.0,2.0,1636.43631532054591917643,13.304360287158909
2026-02-01,2026-03-01,1,Developer_IT,plus,persona_x_initial_plan,23,22,22,0,95.65,95.65,0.0,2.0,1470.31199540298295865600,63.92660849578187
2026-02-01,2026-03-01,1,Developer_IT,start,persona_x_initial_plan,115,110,110,0,95.65,95.65,0.0,2.0,3270.16234148657135478312,28.43619427379627
2026-02-01,2026-03-01,1,Media_Publishing,business,persona_x_initial_plan,1,1,1,0,100.0,100.0,0.0,2.0,80.00018859561643835618,80.00018859561644
2026-02-01,2026-03-01,1,Media_Publishing,free,persona_x_initial_plan,50,48,48,0,96.0,96.0,0.0,2.0,566.59147472109492874882,11.3318294944219
2026-02-01,2026-03-01,1,Media_Publishing,plus,persona_x_initial_plan,8,8,8,0,100.0,100.0,0.0,2.0,1115.11318536163992877672,139.389148170205
2026-02-01,2026-03-01,1,Media_Publishing,start,persona_x_initial_plan,55,53,53,0,96.36,96.36,0.0,2.0,1166.47130645205357453730,21.208569208219156
2026-02-01,2026-03-01,1,Medical_Professionals,free,persona_x_initial_plan,17,17,17,0,100.0,100.0,0.0,2.0,217.00222034630094989400,12.76483649095888
2026-02-01,2026-03-01,1,Medical_Professionals,plus,persona_x_initial_plan,3,2,2,0,66.67,66.67,0.0,2.0,225.28295668438341190000,75.09431889479447
2026-02-01,2026-03-01,1,Medical_Professionals,start,persona_x_initial_plan,21,20,20,0,95.24,95.24,0.0,2.0,449.53211615942395786200,21.406291245686855
2026-02-01,2026-03-01,1,Others,business,persona_x_initial_plan,7,5,5,0,71.43,71.43,0.0,2.0,681.48326423725893124922,97.35475203389413
2026-02-01,2026-03-01,1,Others,free,persona_x_initial_plan,194,186,186,0,95.88,95.88,0.0,2.0,1962.65881799200892999147,10.116798030886644
2026-02-01,2026-03-01,1,Others,plus,persona_x_initial_plan,66,63,62,1,95.45,93.94,1.52,1.98,4028.61162561095154102329,61.03957008501442
2026-02-01,2026-03-01,1,Others,start,persona_x_initial_plan,250,237,237,0,94.8,94.8,0.0,2.0,5395.86027631341421384004,21.583441105253655
2026-02-01,2026-03-01,1,Professeur,business,persona_x_initial_plan,1,1,1,0,100.0,100.0,0.0,2.0,171.45531079452055700000,171.45531079452056
2026-02-01,2026-03-01,1,Professeur,free,persona_x_initial_plan,41,36,36,0,87.8,87.8,0.0,2.0,343.14404836602715470733,8.369367033317737
2026-02-01,2026-03-01,1,Professeur,plus,persona_x_initial_plan,4,4,4,0,100.0,100.0,0.0,2.0,225.57005286958863915200,56.39251321739716
2026-02-01,2026-03-01,1,Professeur,start,persona_x_initial_plan,46,44,44,0,95.65,95.65,0.0,2.0,1141.58615329972365467340,24.81709028912443
2026-02-01,2026-03-01,1,Repair,free,persona_x_initial_plan,7,6,6,0,85.71,85.71,0.0,2.0,20.31500833753417779600,2.902144048219168
2026-02-01,2026-03-01,1,Repair,plus,persona_x_initial_plan,2,2,2,0,100.0,100.0,0.0,2.0,50.35116956219178080000,25.17558478109589
2026-02-01,2026-03-01,1,Repair,start,persona_x_initial_plan,2,2,2,0,100.0,100.0,0.0,2.0,31.84820506849310693000,15.924102534246554
2026-02-01,2026-03-01,1,Repair_Installation,start,persona_x_initial_plan,2,2,2,0,100.0,100.0,0.0,2.0,23.73945026191780912000,11.869725130958905
2026-02-01,2026-03-01,1,Restauration,free,persona_x_initial_plan,31,30,30,0,96.77,96.77,0.0,2.0,454.56170486082042876910,14.66328080196195
2026-02-01,2026-03-01,1,Restauration,plus,persona_x_initial_plan,13,13,12,1,100.0,92.31,7.69,1.92,1432.89549461354285721700,110.22273035488791
2026-02-01,2026-03-01,1,Restauration,start,persona_x_initial_plan,41,40,40,0,97.56,97.56,0.0,2.0,1584.83276801862574286800,38.65445775655185
2026-02-01,2026-03-01,1,Retail,business,persona_x_initial_plan,8,6,6,0,75.0,75.0,0.0,2.0,325.16723223232874551712,40.64590402904109
2026-02-01,2026-03-01,1,Retail,free,persona_x_initial_plan,193,179,179,0,92.75,92.75,0.0,2.0,1605.15781745972224330595,8.316879883210996
2026-02-01,2026-03-01,1,Retail,plus,persona_x_initial_plan,41,39,39,0,95.12,95.12,0.0,2.0,3315.32270005682777330935,80.86152926967873
2026-02-01,2026-03-01,1,Retail,start,persona_x_initial_plan,209,201,200,1,96.17,95.69,0.48,2.0,5813.84848965742415090478,27.817456888313036
2026-02-01,2026-03-01,1,Wholesale,business,persona_x_initial_plan,1,1,1,0,100.0,100.0,0.0,2.0,121.22213725917789730000,121.2221372591779
2026-02-01,2026-03-01,1,Wholesale,free,persona_x_initial_plan,26,25,25,0,96.15,96.15,0.0,2.0,412.59163316383531924640,15.868908967839818
2026-02-01,2026-03-01,1,Wholesale,plus,persona_x_initial_plan,16,16,16,0,100.0,100.0,0.0,2.0,1311.38709390684545176300,81.96169336917784
2026-02-01,2026-03-01,1,Wholesale,start,persona_x_initial_plan,43,42,42,0,97.67,97.67,0.0,2.0,1304.62834377972373890228,30.340194041388926
2026-02-01,2026-04-01,2,ALL,business,initial_plan,61,48,47,1,78.69,77.05,1.64,2.96,9689.33819726024113898104,158.8416097911515
2026-02-01,2026-04-01,2,ALL,free,initial_plan,1289,1172,1164,8,90.92,90.3,0.62,2.99,26010.73003073314925005604,20.17899924804744
2026-02-01,2026-04-01,2,ALL,plus,initial_plan,396,370,367,3,93.43,92.68,0.76,2.99,32878.74788426077496922958,83.02714112187064
2026-02-01,2026-04-01,2,ALL,start,initial_plan,1482,1397,1380,17,94.26,93.12,1.15,2.98,52008.81856088326478636038,35.09366974418574
2026-02-01,2026-04-01,2,ALL,ALL,overall,3228,2987,2958,29,92.53,91.64,0.9,2.98,120587.63467313743014462704,37.35676414905125
2026-02-01,2026-04-01,2,Automobile_Trade_Repair,ALL,persona,130,119,119,0,91.54,91.54,0.0,3.0,8098.15116720490248874082,62.29347051696079
2026-02-01,2026-04-01,2,BTP,ALL,persona,624,587,583,4,94.07,93.43,0.64,2.99,35406.78508309917415423123,56.74164276137688
2026-02-01,2026-04-01,2,Bankers_Insurance,ALL,persona,57,55,54,1,96.49,94.74,1.75,2.96,4131.75820262410670630010,72.48698601094925
2026-02-01,2026-04-01,2,Bikers_Drivers,ALL,persona,164,139,133,6,84.76,81.1,3.66,2.91,5721.27894785133860087302,34.885847242995965
2026-02-01,2026-04-01,2,Cleaning_CallCenters,ALL,persona,26,24,24,0,92.31,92.31,0.0,3.0,1074.44297803890158908797,41.32472992457314
2026-02-01,2026-04-01,2,Consultant,ALL,persona,562,523,519,4,93.06,92.35,0.71,2.99,20570.59365543528307232650,36.60247981394179
2026-02-01,2026-04-01,2,Developer_IT,ALL,persona,266,249,245,4,93.61,92.11,1.5,2.97,8928.21136068846332981299,33.56470436349046
2026-02-01,2026-04-01,2,Media_Publishing,ALL,persona,114,107,106,1,93.86,92.98,0.88,2.98,2787.28280945314468138609,24.44984920572934
2026-02-01,2026-04-01,2,Medical_Professionals,ALL,persona,41,38,38,0,92.68,92.68,0.0,3.0,1509.77803510574994858400,36.82385451477439
2026-02-01,2026-04-01,2,Others,ALL,persona,517,478,474,4,92.46,91.68,0.77,2.99,12355.83089900709609949440,23.89909264798278
2026-02-01,2026-04-01,2,Professeur,ALL,persona,92,83,83,0,90.22,90.22,0.0,3.0,1990.42878731780469525220,21.635095514323964
2026-02-01,2026-04-01,2,Repair,ALL,persona,11,10,10,0,90.91,90.91,0.0,3.0,84.43332192493141792500,7.675756538630129
2026-02-01,2026-04-01,2,Repair_Installation,ALL,persona,2,2,2,0,100.0,100.0,0.0,3.0,24.43231190356164410000,12.216155951780822
2026-02-01,2026-04-01,2,Restauration,ALL,persona,85,81,81,0,95.29,95.29,0.0,3.0,4231.30981416424993235580,49.78011546075589
2026-02-01,2026-04-01,2,Retail,ALL,persona,451,410,405,5,90.91,89.8,1.11,2.98,10599.22555024804357726960,23.501608758864844
2026-02-01,2026-04-01,2,Wholesale,ALL,persona,86,82,82,0,95.35,95.35,0.0,3.0,3073.69174907067820688732,35.74060173337998
2026-02-01,2026-04-01,2,Automobile_Trade_Repair,business,persona_x_initial_plan,3,3,3,0,100.0,100.0,0.0,3.0,935.57072766410523225230,311.8569092213684
2026-02-01,2026-04-01,2,Automobile_Trade_Repair,free,persona_x_initial_plan,29,26,26,0,89.66,89.66,0.0,3.0,295.89006875123201641880,10.203105819008002
2026-02-01,2026-04-01,2,Automobile_Trade_Repair,plus,persona_x_initial_plan,26,25,25,0,96.15,96.15,0.0,3.0,2844.30847788875723251100,109.39647991879836
2026-02-01,2026-04-01,2,Automobile_Trade_Repair,start,persona_x_initial_plan,72,65,65,0,90.28,90.28,0.0,3.0,4022.38189290080800755872,55.86641517917789
2026-02-01,2026-04-01,2,BTP,business,persona_x_initial_plan,22,21,21,0,95.45,95.45,0.0,3.0,6843.38549642243770303520,311.0629771101108
2026-02-01,2026-04-01,2,BTP,free,persona_x_initial_plan,243,227,225,2,93.42,92.59,0.82,2.98,8416.71943315053659329262,34.6367054862162
2026-02-01,2026-04-01,2,BTP,plus,persona_x_initial_plan,109,103,102,1,94.5,93.58,0.92,2.98,8674.26582169571044225404,79.58042038252945
2026-02-01,2026-04-01,2,BTP,start,persona_x_initial_plan,250,236,235,1,94.4,94.0,0.4,2.99,11472.41433183048941564937,45.889657327321956
2026-02-01,2026-04-01,2,Bankers_Insurance,free,persona_x_initial_plan,29,27,26,1,93.1,89.66,3.45,2.93,2186.63904643835558640010,75.40134642890882
2026-02-01,2026-04-01,2,Bankers_Insurance,plus,persona_x_initial_plan,2,2,2,0,100.0,100.0,0.0,3.0,949.38265962136968500000,474.69132981068486
2026-02-01,2026-04-01,2,Bankers_Insurance,start,persona_x_initial_plan,26,26,26,0,100.0,100.0,0.0,3.0,995.73649656438143490000,38.29755756016852
2026-02-01,2026-04-01,2,Bikers_Drivers,business,persona_x_initial_plan,7,5,4,1,71.43,57.14,14.29,2.6,282.27764572383558049060,40.32537796054794
2026-02-01,2026-04-01,2,Bikers_Drivers,free,persona_x_initial_plan,39,31,31,0,79.49,79.49,0.0,3.0,440.41397805698490797099,11.292666104025253
2026-02-01,2026-04-01,2,Bikers_Drivers,plus,persona_x_initial_plan,29,27,27,0,93.1,93.1,0.0,3.0,2479.07725273040273389400,85.48542250794493
2026-02-01,2026-04-01,2,Bikers_Drivers,start,persona_x_initial_plan,89,76,71,5,85.39,79.78,5.62,2.87,2519.51007134011537851743,28.309101925169834
2026-02-01,2026-04-01,2,Cleaning_CallCenters,business,persona_x_initial_plan,1,1,1,0,100.0,100.0,0.0,3.0,103.96449394082179293000,103.9644939408218
2026-02-01,2026-04-01,2,Cleaning_CallCenters,free,persona_x_initial_plan,5,4,4,0,80.0,80.0,0.0,3.0,18.53509085315064623000,3.7070181706301293
2026-02-01,2026-04-01,2,Cleaning_CallCenters,plus,persona_x_initial_plan,5,5,5,0,100.0,100.0,0.0,3.0,411.66214812493073457647,82.33242962498615
2026-02-01,2026-04-01,2,Cleaning_CallCenters,start,persona_x_initial_plan,15,14,14,0,93.33,93.33,0.0,3.0,540.28124511999841535150,36.01874967466656
2026-02-01,2026-04-01,2,Consultant,business,persona_x_initial_plan,5,5,5,0,100.0,100.0,0.0,3.0,386.93639253753419547610,77.38727850750684
2026-02-01,2026-04-01,2,Consultant,free,persona_x_initial_plan,262,234,231,3,89.31,88.17,1.15,2.97,5485.90007495411449503170,20.93854990440502
2026-02-01,2026-04-01,2,Consultant,plus,persona_x_initial_plan,49,45,45,0,91.84,91.84,0.0,3.0,4851.46396567256808737280,99.00946868719528
2026-02-01,2026-04-01,2,Consultant,start,persona_x_initial_plan,246,239,238,1,97.15,96.75,0.41,3.0,9846.29322227106629444590,40.025582204353924
2026-02-01,2026-04-01,2,Developer_IT,business,persona_x_initial_plan,5,2,2,0,40.0,40.0,0.0,3.0,237.81888872164382740000,47.56377774432876
2026-02-01,2026-04-01,2,Developer_IT,free,persona_x_initial_plan,123,112,111,1,91.06,90.24,0.81,2.98,2159.10331345424291745626,17.55368547523775
2026-02-01,2026-04-01,2,Developer_IT,plus,persona_x_initial_plan,23,23,22,1,100.0,95.65,4.35,2.91,1659.19915222818696307143,72.13909357513856
2026-02-01,2026-04-01,2,Developer_IT,start,persona_x_initial_plan,115,112,110,2,97.39,95.65,1.74,2.96,4872.09000628438962188530,42.36600005464686
2026-02-01,2026-04-01,2,Media_Publishing,business,persona_x_initial_plan,1,0,0,0,0.0,0.0,0.0,,0.00000000000000000000,0.0
2026-02-01,2026-04-01,2,Media_Publishing,free,persona_x_initial_plan,50,46,46,0,92.0,92.0,0.0,3.0,820.79872238355973117267,16.415974447671193
2026-02-01,2026-04-01,2,Media_Publishing,plus,persona_x_initial_plan,8,8,8,0,100.0,100.0,0.0,3.0,683.31049087561402290152,85.41381135945176
2026-02-01,2026-04-01,2,Media_Publishing,start,persona_x_initial_plan,55,53,52,1,96.36,94.55,1.82,2.96,1283.17359619397092731190,23.330429021708564
2026-02-01,2026-04-01,2,Medical_Professionals,free,persona_x_initial_plan,17,16,16,0,94.12,94.12,0.0,3.0,382.25354908602623956300,22.485502887413308
2026-02-01,2026-04-01,2,Medical_Professionals,plus,persona_x_initial_plan,3,2,2,0,66.67,66.67,0.0,3.0,579.36407236054654550000,193.12135745351551
2026-02-01,2026-04-01,2,Medical_Professionals,start,persona_x_initial_plan,21,20,20,0,95.24,95.24,0.0,3.0,548.16041365917716352100,26.102876840913197
2026-02-01,2026-04-01,2,Others,business,persona_x_initial_plan,7,5,5,0,71.43,71.43,0.0,3.0,401.79721862246574365296,57.399602660352244
2026-02-01,2026-04-01,2,Others,free,persona_x_initial_plan,194,180,180,0,92.78,92.78,0.0,3.0,2263.76362640437746432134,11.668884672187513
2026-02-01,2026-04-01,2,Others,plus,persona_x_initial_plan,66,60,59,1,90.91,89.39,1.52,2.98,4090.04858483177131572542,61.97043310351169
2026-02-01,2026-04-01,2,Others,start,persona_x_initial_plan,250,233,230,3,93.2,92.0,1.2,2.97,5600.22146914848157579468,22.400885876593925
2026-02-01,2026-04-01,2,Professeur,business,persona_x_initial_plan,1,1,1,0,100.0,100.0,0.0,3.0,173.05718817095872500000,173.05718817095874
2026-02-01,2026-04-01,2,Professeur,free,persona_x_initial_plan,41,35,35,0,85.37,85.37,0.0,3.0,449.02382134246543384490,10.951800520547938
2026-02-01,2026-04-01,2,Professeur,plus,persona_x_initial_plan,4,4,4,0,100.0,100.0,0.0,3.0,249.11379737479414608900,62.27844934369854
2026-02-01,2026-04-01,2,Professeur,start,persona_x_initial_plan,46,43,43,0,93.48,93.48,0.0,3.0,1119.23398042958639031830,24.331173487599703
2026-02-01,2026-04-01,2,Repair,free,persona_x_initial_plan,7,6,6,0,85.71,85.71,0.0,3.0,14.01033831123282403500,2.001476901604689
2026-02-01,2026-04-01,2,Repair,plus,persona_x_initial_plan,2,2,2,0,100.0,100.0,0.0,3.0,53.21100837972602176000,26.605504189863012
2026-02-01,2026-04-01,2,Repair,start,persona_x_initial_plan,2,2,2,0,100.0,100.0,0.0,3.0,17.21197523397257213000,8.605987616986287
2026-02-01,2026-04-01,2,Repair_Installation,start,persona_x_initial_plan,2,2,2,0,100.0,100.0,0.0,3.0,24.43231190356164410000,12.216155951780822
2026-02-01,2026-04-01,2,Restauration,free,persona_x_initial_plan,31,30,30,0,96.77,96.77,0.0,3.0,756.13234903071149054590,24.391366097764884
2026-02-01,2026-04-01,2,Restauration,plus,persona_x_initial_plan,13,12,12,0,92.31,92.31,0.0,3.0,1397.86778351491293392190,107.52829103960867
2026-02-01,2026-04-01,2,Restauration,start,persona_x_initial_plan,41,39,39,0,95.12,95.12,0.0,3.0,2077.30968161862550788800,50.66608979557623
2026-02-01,2026-04-01,2,Retail,business,persona_x_initial_plan,8,4,4,0,50.0,50.0,0.0,3.0,243.31962384438354374388,30.414952980547945
2026-02-01,2026-04-01,2,Retail,free,persona_x_initial_plan,193,174,173,1,90.16,89.64,0.52,2.99,1840.25499236328275464166,9.534999960431517
2026-02-01,2026-04-01,2,Retail,plus,persona_x_initial_plan,41,36,36,0,87.8,87.8,0.0,3.0,2661.17117548148777146700,64.90661403613385
2026-02-01,2026-04-01,2,Retail,start,persona_x_initial_plan,209,196,192,4,93.78,91.87,1.91,2.96,5854.47975855888950741706,28.01186487348751
2026-02-01,2026-04-01,2,Wholesale,business,persona_x_initial_plan,1,1,1,0,100.0,100.0,0.0,3.0,81.21052161205479500000,81.21052161205479
2026-02-01,2026-04-01,2,Wholesale,free,persona_x_initial_plan,26,24,24,0,92.31,92.31,0.0,3.0,481.29162615287614913110,18.51121639049524
2026-02-01,2026-04-01,2,Wholesale,plus,persona_x_initial_plan,16,16,16,0,100.0,100.0,0.0,3.0,1295.30149347999633318500,80.95634334249976
2026-02-01,2026-04-01,2,Wholesale,start,persona_x_initial_plan,43,41,41,0,95.35,95.35,0.0,3.0,1215.88810782575092957122,28.27646762385467
2026-03-01,2026-03-01,0,ALL,business,initial_plan,40,40,40,0,100.0,100.0,0.0,1.0,3026.06691021807744084279,75.65167275545193
2026-03-01,2026-03-01,0,ALL,free,initial_plan,978,971,971,0,99.28,99.28,0.0,1.0,15668.50152837243180377509,16.020962707947273
2026-03-01,2026-03-01,0,ALL,plus,initial_plan,289,288,288,0,99.65,99.65,0.0,1.0,11146.69410358950810367044,38.56987579096716
2026-03-01,2026-03-01,0,ALL,start,initial_plan,1132,1128,1128,0,99.65,99.65,0.0,1.0,23896.87489342118765905601,21.110313510089387
2026-03-01,2026-03-01,0,ALL,ALL,overall,2439,2427,2427,0,99.51,99.51,0.0,1.0,53738.13743560120500734433,22.032856677163263
2026-03-01,2026-03-01,0,Automobile_Trade_Repair,ALL,persona,115,115,115,0,100.0,100.0,0.0,1.0,2476.69835984054317044202,21.536507476874288
2026-03-01,2026-03-01,0,BTP,ALL,persona,378,377,377,0,99.74,99.74,0.0,1.0,10982.60213569886002257132,29.05450300449434
2026-03-01,2026-03-01,0,Bankers_Insurance,ALL,persona,28,27,27,0,96.43,96.43,0.0,1.0,1145.13649583561579966805,40.89773199412913
2026-03-01,2026-03-01,0,Bikers_Drivers,ALL,persona,148,148,148,0,100.0,100.0,0.0,1.0,2882.07426883725462511793,19.47347478944091
2026-03-01,2026-03-01,0,Cleaning_CallCenters,ALL,persona,15,15,15,0,100.0,100.0,0.0,1.0,140.82825483013666862865,9.388550322009111
2026-03-01,2026-03-01,0,Consultant,ALL,persona,442,440,440,0,99.55,99.55,0.0,1.0,8551.05639911600235620240,19.346281445963804
2026-03-01,2026-03-01,0,Developer_IT,ALL,persona,195,194,194,0,99.49,99.49,0.0,1.0,5143.79761186833691380163,26.3784492916325
2026-03-01,2026-03-01,0,Media_Publishing,ALL,persona,92,91,91,0,98.91,98.91,0.0,1.0,2343.25267752054510680999,25.47013779913636
2026-03-01,2026-03-01,0,Medical_Professionals,ALL,persona,38,37,37,0,97.37,97.37,0.0,1.0,575.97505416766981456294,15.157238267570257
2026-03-01,2026-03-01,0,Others,ALL,persona,453,452,452,0,99.78,99.78,0.0,1.0,8934.11482445149257187196,19.722107780246123
2026-03-01,2026-03-01,0,Professeur,ALL,persona,81,81,81,0,100.0,100.0,0.0,1.0,856.37172552931369504324,10.572490438633503
2026-03-01,2026-03-01,0,Repair,ALL,persona,18,17,17,0,94.44,94.44,0.0,1.0,214.17547332642453027994,11.898637407023585
2026-03-01,2026-03-01,0,Repair_Installation,ALL,persona,5,5,5,0,100.0,100.0,0.0,1.0,98.75287121095889034670,19.750574242191778
2026-03-01,2026-03-01,0,Restauration,ALL,persona,58,57,57,0,98.28,98.28,0.0,1.0,1094.99846393424372728292,18.87928386093524
2026-03-01,2026-03-01,0,Retail,ALL,persona,311,310,310,0,99.68,99.68,0.0,1.0,6611.06824281791808342835,21.257454156970798
2026-03-01,2026-03-01,0,Wholesale,ALL,persona,62,61,61,0,98.39,98.39,0.0,1.0,1687.23457661588903128629,27.213460913159498
2026-03-01,2026-03-01,0,Automobile_Trade_Repair,business,persona_x_initial_plan,3,3,3,0,100.0,100.0,0.0,1.0,139.03998404986276755000,46.34666134995425
2026-03-01,2026-03-01,0,Automobile_Trade_Repair,free,persona_x_initial_plan,30,30,30,0,100.0,100.0,0.0,1.0,566.81791555452031268164,18.893930518484012
2026-03-01,2026-03-01,0,Automobile_Trade_Repair,plus,persona_x_initial_plan,17,17,17,0,100.0,100.0,0.0,1.0,492.29765615123121447320,28.958685655954778
2026-03-01,2026-03-01,0,Automobile_Trade_Repair,start,persona_x_initial_plan,65,65,65,0,100.0,100.0,0.0,1.0,1278.54280408492887573718,19.66988929361429
2026-03-01,2026-03-01,0,BTP,business,persona_x_initial_plan,12,12,12,0,100.0,100.0,0.0,1.0,1667.49278690629838140119,138.95773224219153
2026-03-01,2026-03-01,0,BTP,free,persona_x_initial_plan,140,140,140,0,100.0,100.0,0.0,1.0,4036.91245752876322752378,28.83508898234831
2026-03-01,2026-03-01,0,BTP,plus,persona_x_initial_plan,71,71,71,0,100.0,100.0,0.0,1.0,2795.10417933941957611311,39.3676644977383
2026-03-01,2026-03-01,0,BTP,start,persona_x_initial_plan,155,154,154,0,99.35,99.35,0.0,1.0,2483.09271192437883753324,16.01995298015728
2026-03-01,2026-03-01,0,Bankers_Insurance,free,persona_x_initial_plan,18,17,17,0,94.44,94.44,0.0,1.0,892.56848943726036325660,49.587138302070024
2026-03-01,2026-03-01,0,Bankers_Insurance,plus,persona_x_initial_plan,4,4,4,0,100.0,100.0,0.0,1.0,201.41405712273900825145,50.35351428068475
2026-03-01,2026-03-01,0,Bankers_Insurance,start,persona_x_initial_plan,6,6,6,0,100.0,100.0,0.0,1.0,51.15394927561642816000,8.525658212602737
