activation_month,observation_month,months_since_activation,segment_level,persona,initial_subscription_group,activated_cohort_size,active_companies,at_risk_companies,churned_proxy_companies,never_monetized_companies,active_share_pct,at_risk_share_pct,churned_proxy_share_pct,never_monetized_share_pct,subscription_revenue,interchange_revenue,banking_fees,deposit_interest_revenue,total_revenue,revenue_per_original_activated_company
2025-12-01,2026-02-01,2,persona_x_initial_plan,Bankers_Insurance,plus,3,3,0,0,0,100.0,0.0,0.0,0.0,50.00000000000000000000,533.69997839999786070000,0.78000000000000000000,52.06656102246575150000,636.54653942246361220000,212.18217980748787
2025-12-01,2026-02-01,2,persona_x_initial_plan,Bankers_Insurance,start,10,9,1,0,0,90.0,10.0,0.0,0.0,86.00000000000000000000,23.26336199999990950000,13.70000000000000000000,130.14130614301371853000,253.10466814301362803000,25.310466814301364
2025-12-01,2026-02-01,2,persona_x_initial_plan,Bikers_Drivers,business,5,3,2,0,0,60.0,40.0,0.0,0.0,240.00000000000000000000,480.60633599999812600000,10.00000000000000000000,86.37146764273973470000,816.97780364273786070000,163.39556072854757
2025-12-01,2026-02-01,2,persona_x_initial_plan,Bikers_Drivers,free,62,50,11,0,1,80.65,17.74,0.0,1.61,0.00000000000000000000,466.87395599999818237000,91.60000000000000000000,166.02064677095891817828,724.49460277095710054828,11.685396818886405
2025-12-01,2026-02-01,2,persona_x_initial_plan,Bikers_Drivers,plus,24,21,3,0,0,87.5,12.5,0.0,0.0,464.23333333300000000000,540.61340399999784070000,73.90000000000000000000,107.05010007452056277992,1185.79683740751840347992,49.408201558646596
2025-12-01,2026-02-01,2,persona_x_initial_plan,Bikers_Drivers,start,61,57,4,0,0,93.44,6.56,0.0,0.0,533.00000000000000000000,636.77662199999749908000,33.46000000000000000000,201.44938370136986857798,1404.68600570136736765798,23.027639437727334
2025-12-01,2026-02-01,2,persona_x_initial_plan,Cleaning_CallCenters,free,3,3,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,2.45316599999999060000,4.00000000000000000000,23.92706227397260178190,30.38022827397259238190,10.126742757990863
2025-12-01,2026-02-01,2,persona_x_initial_plan,Cleaning_CallCenters,plus,4,3,0,0,1,75.0,0.0,0.0,25.0,70.00000000000000000000,63.29651399999974300000,10.00000000000000000000,357.54884062246580600000,500.84535462246554900000,125.21133865561639
2025-12-01,2026-02-01,2,persona_x_initial_plan,Cleaning_CallCenters,start,4,3,1,0,0,75.0,25.0,0.0,0.0,33.00000000000000000000,55.96352999999977300000,0.00000000000000000000,3.86185561863013640000,92.82538561862990940000,23.206346404657477
2025-12-01,2026-02-01,2,persona_x_initial_plan,Consultant,business,4,1,3,0,0,25.0,75.0,0.0,0.0,80.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.26114985205479468000,80.26114985205479468000,20.0652874630137
2025-12-01,2026-02-01,2,persona_x_initial_plan,Consultant,free,222,214,7,0,1,96.4,3.15,0.0,0.45,170.10260869600000000000,1779.68610719999294116300,309.24000000000000000000,3604.82637191616462781784,5863.85508781215756898084,26.41376165681152
2025-12-01,2026-02-01,2,persona_x_initial_plan,Consultant,plus,28,24,4,0,0,85.71,14.29,0.0,0.0,558.33333333300000000000,1025.98039799999582114000,25.02000000000000000000,507.01522420547954227900,2116.34895553847536341900,75.58389126923126
2025-12-01,2026-02-01,2,persona_x_initial_plan,Consultant,start,205,197,8,0,0,96.1,3.9,0.0,0.0,1919.00000000000000000000,5799.37816979997731480000,456.96000000000000000000,2792.80792607013726214394,10968.14609587011457694394,53.5031516871713
2025-12-01,2026-02-01,2,persona_x_initial_plan,Developer_IT,free,101,93,8,0,0,92.08,7.92,0.0,0.0,42.55739130400000000000,631.22094179999753047100,222.20000000000000400000,1787.93322224328781031010,2683.91155534728534478110,26.573381736111735
2025-12-01,2026-02-01,2,persona_x_initial_plan,Developer_IT,plus,13,10,3,0,0,76.92,23.08,0.0,0.0,235.00000000000000000000,25.33053599999989697000,2.42000000000000000000,293.59776801260275794700,556.34830401260265491700,42.79602338558482
2025-12-01,2026-02-01,2,persona_x_initial_plan,Developer_IT,start,117,114,2,0,1,97.44,1.71,0.0,0.85,1127.36875000000000000000,1671.48934559999333823700,187.26000000000000000000,2077.56885478794542387740,5063.68695038793876211440,43.27937564434136
2025-12-01,2026-02-01,2,persona_x_initial_plan,Media_Publishing,business,1,1,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,64.84845599999974300000,0.00000000000000000000,4.44601447890410920000,149.29447047890385220000,149.29447047890386
2025-12-01,2026-02-01,2,persona_x_initial_plan,Media_Publishing,free,55,52,3,0,0,94.55,5.45,0.0,0.0,18.13750000000000000000,298.73910599999881144000,52.40000000000000000000,175.21340019342466708940,544.49000619342347852940,9.89981829442588
2025-12-01,2026-02-01,2,persona_x_initial_plan,Media_Publishing,plus,8,7,1,0,0,87.5,12.5,0.0,0.0,165.00000000000000000000,185.98492799999926140000,220.14000000000000000000,396.05754995506853946000,967.18247795506780086000,120.89780974438348
2025-12-01,2026-02-01,2,persona_x_initial_plan,Media_Publishing,start,45,43,2,0,0,95.56,4.44,0.0,0.0,396.00000000000000000000,737.47271519999706430000,66.06000000000000000000,435.47706136000005296275,1635.00977655999711726275,36.33355059022216
2025-12-01,2026-02-01,2,persona_x_initial_plan,Medical_Professionals,free,11,10,1,0,0,90.91,9.09,0.0,0.0,0.00000000000000000000,91.11932999999963990000,42.42000000000000000000,90.79985836383563447418,224.33918836383527437418,20.394471669439568
2025-12-01,2026-02-01,2,persona_x_initial_plan,Medical_Professionals,plus,3,3,0,0,0,100.0,0.0,0.0,0.0,75.00000000000000000000,1070.63087399999579230000,42.40000000000000000000,33.40304812328766540000,1221.43392212328345770000,407.1446407077612
2025-12-01,2026-02-01,2,persona_x_initial_plan,Medical_Professionals,start,14,14,0,0,0,100.0,0.0,0.0,0.0,146.00000000000000000000,58.03387199999977166000,9.68000000000000000000,90.81446024931508255000,304.52833224931485421000,21.75202373209392
2025-12-01,2026-02-01,2,persona_x_initial_plan,Others,business,18,7,11,0,0,38.89,61.11,0.0,0.0,356.00000000000000000000,535.64858999999786600000,0.00000000000000000000,215.73746215232880587590,1107.38605215232667187590,61.521447341795934
2025-12-01,2026-02-01,2,persona_x_initial_plan,Others,free,183,170,13,0,0,92.9,7.1,0.0,0.0,141.43555555600000000000,1096.51377599999563349000,319.62000000000000500000,931.91590547068506788160,2489.48523702668070637160,13.60374446462667
2025-12-01,2026-02-01,2,persona_x_initial_plan,Others,plus,60,56,4,0,0,93.33,6.67,0.0,0.0,1316.46666666600000000000,3449.53925819998670933300,254.16000000000000000000,627.01847188109588560564,5647.18439674708259493864,94.1197399457847
2025-12-01,2026-02-01,2,persona_x_initial_plan,Others,start,191,180,11,0,0,94.24,5.76,0.0,0.0,1800.66666666700000000000,2375.13676859999049138700,1239.76000000000000030000,2064.35476677150702943149,7479.91820203849752111849,39.16187540334292
2025-12-01,2026-02-01,2,persona_x_initial_plan,Professeur,business,2,1,1,0,0,50.0,50.0,0.0,0.0,80.00000000000000000000,0.17099999999999932000,0.00000000000000000000,0.01347494849315068600,80.18447494849315000600,40.09223747424657
2025-12-01,2026-02-01,2,persona_x_initial_plan,Professeur,free,33,29,4,0,0,87.88,12.12,0.0,0.0,36.00000000000000000000,197.94934799999919586000,74.80000000000000000000,158.99407271287674396830,467.74342071287593982830,14.17404305190533
2025-12-01,2026-02-01,2,persona_x_initial_plan,Professeur,plus,5,5,0,0,0,100.0,0.0,0.0,0.0,120.00000000000000000000,525.51791999999796300000,53.34000000000000000000,59.33002604164384760000,758.18794604164181060000,151.63758920832836
2025-12-01,2026-02-01,2,persona_x_initial_plan,Professeur,start,43,42,1,0,0,97.67,2.33,0.0,0.0,434.00000000000000000000,475.39580399999815493000,650.54000000000000000000,317.82706861260275145826,1877.76287261260090638826,43.66890401424653
2025-12-01,2026-02-01,2,persona_x_initial_plan,Repair,business,1,0,1,0,0,0.0,100.0,0.0,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,2026-02-01,2,persona_x_initial_plan,Repair,free,8,8,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,81.40044599999966874000,32.00000000000000000000,4.15481896328767179530,117.55526496328734053530,14.694408120410918
2025-12-01,2026-02-01,2,persona_x_initial_plan,Repair,plus,2,2,0,0,0,100.0,0.0,0.0,0.0,50.00000000000000000000,12.11979419999995300000,0.30000000000000000000,0.96978591232876711300,63.38958011232872011300,31.69479005616436
2025-12-01,2026-02-01,2,persona_x_initial_plan,Repair,start,8,8,0,0,0,100.0,0.0,0.0,0.0,75.00000000000000000000,18.55112399999992717000,0.00000000000000000000,3.48223489534246572730,97.03335889534239289730,12.129169861917799
2025-12-01,2026-02-01,2,persona_x_initial_plan,Repair_Installation,free,2,2,0,0,0,100.0,0.0,0.0,0.0,11.00000000000000000000,76.35257999999969100000,11.20000000000000000000,9.74070697972602930000,108.29328697972572030000,54.14664348986286
2025-12-01,2026-02-01,2,persona_x_initial_plan,Repair_Installation,start,2,2,0,0,0,100.0,0.0,0.0,0.0,22.00000000000000000000,2.15999999999999130000,0.00000000000000000000,15.60037230739726383000,39.76037230739725513000,19.880186153698627
2025-12-01,2026-02-01,2,persona_x_initial_plan,Restauration,business,1,0,1,0,0,0.0,100.0,0.0,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,2026-02-01,2,persona_x_initial_plan,Restauration,free,34,31,3,0,0,91.18,8.82,0.0,0.0,21.80000000000000000000,548.96140799999783450000,79.20000000000000000000,93.35660756273973787728,743.31801556273757237728,21.862294575374637
2025-12-01,2026-02-01,2,persona_x_initial_plan,Restauration,plus,13,11,2,0,0,84.62,15.38,0.0,0.0,355.00000000000000000000,1617.12253799999376800000,0.00000000000000000000,73.00777726684933080000,2045.13031526684309880000,157.31771655898794
2025-12-01,2026-02-01,2,persona_x_initial_plan,Restauration,start,33,32,1,0,0,96.97,3.03,0.0,0.0,292.00000000000000000000,611.81553599999760808000,71.60000000000000000000,248.35657294520552029890,1223.77210894520312837890,37.08400330136979
2025-12-01,2026-02-01,2,persona_x_initial_plan,Retail,business,3,2,1,0,0,66.67,33.33,0.0,0.0,160.00000000000000000000,187.73346599999920500000,2.00000000000000000000,2.64826983068493201000,352.38173583068413701000,117.46057861022804
2025-12-01,2026-02-01,2,persona_x_initial_plan,Retail,free,172,159,12,0,1,92.44,6.98,0.0,0.58,52.19750000000000000000,1742.56981199999322780000,315.28000000000000000000,645.81140204986308007502,2755.85871404985630787502,16.022434384010793
2025-12-01,2026-02-01,2,persona_x_initial_plan,Retail,plus,57,50,7,0,0,87.72,12.28,0.0,0.0,1106.66666666600000000000,2173.14995759999126445900,14.42000000000000000000,513.01700641643841758753,3807.25363068242968204653,66.79392334530579
2025-12-01,2026-02-01,2,persona_x_initial_plan,Retail,start,155,144,10,0,1,92.9,6.45,0.0,0.65,1530.00000000000000000000,2768.62709519998917637600,557.35999999999999900000,824.22330076876717565193,5680.21039596875635102793,36.6465186836694
2025-12-01,2026-02-01,2,persona_x_initial_plan,Wholesale,business,5,5,0,0,0,100.0,0.0,0.0,0.0,400.00000000000000000000,39.05013599999984600000,0.00000000000000000000,15.63461069534246627200,454.68474669534231227200,90.93694933906846
2025-12-01,2026-02-01,2,persona_x_initial_plan,Wholesale,free,12,11,1,0,0,91.67,8.33,0.0,0.0,0.00000000000000000000,12.02801399999995219000,14.00000000000000000000,189.17718073424659726100,215.20519473424654945100,17.93376622785388
2025-12-01,2026-02-01,2,persona_x_initial_plan,Wholesale,plus,16,15,1,0,0,93.75,6.25,0.0,0.0,351.00000000000000000000,441.07550999999832048000,10.00000000000000000000,152.00171665315069644990,954.07722665314901692990,59.62982666582182
2025-12-01,2026-02-01,2,persona_x_initial_plan,Wholesale,start,34,32,1,0,1,94.12,2.94,0.0,2.94,428.44000000000000000000,282.87128159999887799000,20.00000000000000000000,485.32554220109589807250,1216.63682380109477606250,35.78343599414985
2025-12-01,2026-03-01,3,initial_plan,ALL,business,65,37,5,23,0,56.92,7.69,35.38,0.0,2746.00000000000000000000,3237.20782559998446930000,117.62000000000000000000,989.44150253972606770140,7090.26932813971053700140,109.08106658676478
2025-12-01,2026-03-01,3,initial_plan,ALL,free,1129,1026,61,38,4,90.88,5.4,3.37,0.35,645.89718750000000000000,8006.65359299996108645400,3787.34000000000000910000,13785.58723380548009506366,26225.47801430544119061766,23.228944211076566
2025-12-01,2026-03-01,3,initial_plan,ALL,plus,357,307,37,12,1,85.99,10.36,3.36,0.28,7507.42999999700000000000,13669.53935579993316692500,1636.43999999999999940000,4659.48376623780831439450,27472.89312203474148071950,76.95488269477518
2025-12-01,2026-03-01,3,initial_plan,ALL,start,1155,1071,61,19,4,92.73,5.28,1.65,0.35,10971.35344444499999800000,19392.82014599990603776460,3129.36000000000000230000,13842.68999727506961310655,47336.22358771997565117115,40.98374336599132
2025-12-01,2026-03-01,3,overall,ALL,ALL,2706,2441,164,92,9,90.21,6.06,3.4,0.33,21870.68063194199999800000,44306.22092039978476044360,8670.76000000000001080000,33277.20249985808409026611,108124.86405219986885950971,39.95745160835177
2025-12-01,2026-03-01,3,persona,Automobile_Trade_Repair,ALL,123,106,11,4,2,86.18,8.94,3.25,1.63,1436.25333333300000000000,3168.67814639998415852100,384.88000000000000000000,982.04746291178085871000,5971.85894264476501723100,48.551698720689146
2025-12-01,2026-03-01,3,persona,BTP,ALL,461,419,27,15,0,90.89,5.86,3.25,0.0,5234.53166666600000000000,10869.84403739994796855900,1232.74000000000000170000,8440.86932557315079406794,25777.98502963909876432694,55.9175380252475
2025-12-01,2026-03-01,3,persona,Bankers_Insurance,ALL,39,32,5,2,0,82.05,12.82,5.13,0.0,136.00000000000000000000,342.85841999999837000000,11.90000000000000000000,621.24298164109587908600,1112.00140164109424908600,28.512856452335747
2025-12-01,2026-03-01,3,persona,Bikers_Drivers,ALL,152,127,11,13,1,83.55,7.24,8.55,0.66,1261.76333333300000000000,1976.54733179999035617400,808.96000000000000900000,689.18363004273974089639,4736.45429517573010607039,31.160883520892963
2025-12-01,2026-03-01,3,persona,Cleaning_CallCenters,ALL,11,9,0,1,1,81.82,0.0,9.09,9.09,103.00000000000000000000,141.87545999999931470000,20.76000000000000000000,262.95239123123285712080,528.58785123123217182080,48.05344102102111
2025-12-01,2026-03-01,3,persona,Consultant,ALL,459,428,18,12,1,93.25,3.92,2.61,0.22,2760.52202083300000000000,6099.03332999997009762000,709.59999999999999920000,7673.19740286137049830009,17242.35275369434059512009,37.565038679072636
2025-12-01,2026-03-01,3,persona,Developer_IT,ALL,231,214,10,6,1,92.64,4.33,2.6,0.43,1392.13499999999999800000,2319.76778759998876818900,260.58000000000000000000,4889.40882961753466269707,8861.89161721752342888607,38.36316717410183
2025-12-01,2026-03-01,3,persona,Media_Publishing,ALL,109,102,4,3,0,93.58,3.67,2.75,0.0,673.50000000000000000000,1339.40473919999350564400,345.00000000000000000000,1314.83795388328787203775,3672.74269308328137768175,33.694887092507166
2025-12-01,2026-03-01,3,persona,Medical_Professionals,ALL,28,28,0,0,0,100.0,0.0,0.0,0.0,221.00000000000000000000,987.20891999999501712000,397.30000000000000000000,261.41383803890414407510,1866.92275803889916119510,66.67581278710354
2025-12-01,2026-03-01,3,persona,Others,ALL,452,404,26,22,0,89.38,5.75,4.87,0.0,3515.15111111100000000000,5888.47071959997142669000,2263.18000000000000000000,4029.95012380493191149096,15696.75195451590333818096,34.727327332999785
2025-12-01,2026-03-01,3,persona,Professeur,ALL,83,76,5,2,0,91.57,6.02,2.41,0.0,590.00000000000000000000,1127.13091199999463411900,104.46000000000000000000,523.73929985589041037790,2345.33021185588504449690,28.25699050428777
2025-12-01,2026-03-01,3,persona,Repair,ALL,19,17,1,1,0,89.47,5.26,5.26,0.0,114.00000000000000000000,58.79863439999971410000,13.18000000000000000000,7.47819735835616485480,193.45683175835587895480,10.181938513597679
2025-12-01,2026-03-01,3,persona,Repair_Installation,ALL,4,4,0,0,0,100.0,0.0,0.0,0.0,33.00000000000000000000,139.47773399999932710000,2.00000000000000000000,31.21613254849315417800,205.69386654849248127800,51.42346663712312
2025-12-01,2026-03-01,3,persona,Restauration,ALL,81,73,6,2,0,90.12,7.41,2.47,0.0,691.00000000000000000000,2463.75491219998828616000,638.56000000000000000000,453.65374342794521096118,4246.96865562793349712118,52.43171179787573
2025-12-01,2026-03-01,3,persona,Retail,ALL,387,343,34,8,2,88.63,8.79,2.07,0.52,2664.82416666600000000000,6447.31087859996841654760,1389.40000000000000090000,2251.81270395780825799283,12753.34774922377667544043,32.954386948898645
2025-12-01,2026-03-01,3,persona,Wholesale,ALL,67,59,6,1,1,88.06,8.96,1.49,1.49,1044.00000000000000000000,936.05895719999539920000,88.26000000000000000000,844.19848310356167341930,2912.51744030355707261930,43.47040955676951
2025-12-01,2026-03-01,3,persona_x_initial_plan,Automobile_Trade_Repair,business,4,4,0,0,0,100.0,0.0,0.0,0.0,320.00000000000000000000,88.28213399999959210000,45.00000000000000000000,114.68418605589041841000,567.96632005589001051000,141.9915800139725
2025-12-01,2026-03-01,3,persona_x_initial_plan,Automobile_Trade_Repair,free,30,26,1,2,1,86.67,3.33,6.67,3.33,11.00000000000000000000,101.61512999999948688700,129.16000000000000000000,48.71946052657534784486,290.49459052657483473186,9.683153017552494
2025-12-01,2026-03-01,3,persona_x_initial_plan,Automobile_Trade_Repair,plus,25,20,4,1,0,80.0,16.0,4.0,0.0,473.33333333300000000000,1266.63037199999337834000,4.96000000000000000000,461.82746615945202545900,2206.75117149244540379900,88.27004685969781
2025-12-01,2026-03-01,3,persona_x_initial_plan,Automobile_Trade_Repair,start,64,56,6,1,1,87.5,9.38,1.56,1.56,631.92000000000000000000,1712.15051039999170119400,205.76000000000000000000,356.81635016986306699614,2906.64686056985476819014,45.41635719640398
2025-12-01,2026-03-01,3,persona_x_initial_plan,BTP,business,21,15,1,5,0,71.43,4.76,23.81,0.0,1190.00000000000000000000,2100.31421399999006260000,9.86000000000000000000,457.19760262246578691060,3757.37181662245584951060,178.92246745821217
2025-12-01,2026-03-01,3,persona_x_initial_plan,BTP,free,175,161,8,6,0,92.0,4.57,3.43,0.0,87.86500000000000000000,1420.66213019999313500900,537.50000000000000000000,4607.28092381753410180732,6653.30805401752723681632,38.01890316581444
2025-12-01,2026-03-01,3,persona_x_initial_plan,BTP,plus,96,87,7,2,0,90.63,7.29,2.08,0.0,2257.66666666600000000000,3507.09958799998324994000,152.69999999999999940000,1273.31682505808228577080,7190.78307972406553511080,74.90399041379236
2025-12-01,2026-03-01,3,persona_x_initial_plan,BTP,start,169,156,11,2,0,92.31,6.51,1.18,0.0,1699.00000000000000000000,3841.76810519998152101000,532.68000000000000230000,2103.07397407506861957922,8176.52207927505014288922,48.381787451331654
2025-12-01,2026-03-01,3,persona_x_initial_plan,Bankers_Insurance,free,26,20,4,2,0,76.92,15.38,7.69,0.0,0.00000000000000000000,125.72281799999940370000,5.60000000000000000000,455.64767184657532060600,586.97048984657472430600,22.575788071022107
2025-12-01,2026-03-01,3,persona_x_initial_plan,Bankers_Insurance,plus,3,3,0,0,0,100.0,0.0,0.0,0.0,50.00000000000000000000,192.28026599999908600000,6.30000000000000000000,31.61675334520547890000,280.19701934520456490000,93.39900644840152
2025-12-01,2026-03-01,3,persona_x_initial_plan,Bankers_Insurance,start,10,9,1,0,0,90.0,10.0,0.0,0.0,86.00000000000000000000,24.85533599999988030000,0.00000000000000000000,133.97855644931507958000,244.83389244931495988000,24.483389244931494
2025-12-01,2026-03-01,3,persona_x_initial_plan,Bikers_Drivers,business,5,3,1,1,0,60.0,20.0,20.0,0.0,240.00000000000000000000,469.32658199999764560000,0.00000000000000000000,179.07693719616437110000,888.40351919616201670000,177.68070383923242
2025-12-01,2026-03-01,3,persona_x_initial_plan,Bikers_Drivers,free,62,49,6,6,1,79.03,9.68,9.68,1.61,0.00000000000000000000,291.01894199999857938400,480.00000000000000900000,225.87199754739727911400,996.89093954739586749800,16.078886121732193
2025-12-01,2026-03-01,3,persona_x_initial_plan,Bikers_Drivers,plus,24,20,2,2,0,83.33,8.33,8.33,0.0,510.76333333300000000000,497.85780599999758680000,134.06000000000000000000,82.38039726301369236200,1225.06153659601127916200,51.04423069150047
2025-12-01,2026-03-01,3,persona_x_initial_plan,Bikers_Drivers,start,61,55,2,4,0,90.16,3.28,6.56,0.0,511.00000000000000000000,718.34400179999654439000,194.90000000000000000000,201.85429803616439832039,1626.09829983616094271039,26.657349177641983
2025-12-01,2026-03-01,3,persona_x_initial_plan,Cleaning_CallCenters,free,3,3,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,1.84679999999999090000,0.00000000000000000000,34.58108841369863371180,36.42788841369862461180,12.142629471232874
2025-12-01,2026-03-01,3,persona_x_initial_plan,Cleaning_CallCenters,plus,4,3,0,0,1,75.0,0.0,0.0,25.0,70.00000000000000000000,117.04075199999943600000,14.76000000000000000000,226.24367066520545600000,428.04442266520489200000,107.01110566630122
2025-12-01,2026-03-01,3,persona_x_initial_plan,Cleaning_CallCenters,start,4,3,0,1,0,75.0,0.0,25.0,0.0,33.00000000000000000000,22.98790799999988780000,6.00000000000000000000,2.12763215232876740900,64.11554015232865520900,16.028885038082162
2025-12-01,2026-03-01,3,persona_x_initial_plan,Consultant,business,4,1,0,3,0,25.0,0.0,75.0,0.0,80.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.26134660821917821000,80.26134660821917821000,20.065336652054796
2025-12-01,2026-03-01,3,persona_x_initial_plan,Consultant,free,222,209,7,5,1,94.14,3.15,2.25,0.45,179.98968750000000000000,959.41182419999532152500,368.11999999999999920000,3551.87626740219218569410,5059.39777910218750641910,22.790080086045887
2025-12-01,2026-03-01,3,persona_x_initial_plan,Consultant,plus,28,23,3,2,0,82.14,10.71,7.14,0.0,533.33333333300000000000,799.92141119999605283500,7.02000000000000000000,528.85037747671234352831,1869.12512200970839636331,66.75446864320386
2025-12-01,2026-03-01,3,persona_x_initial_plan,Consultant,start,205,195,8,2,0,95.12,3.9,0.98,0.0,1967.19900000000000000000,4339.70009459997872326000,334.46000000000000000000,3592.20941137424679086768,10233.56850597422551412768,49.91984637060598
2025-12-01,2026-03-01,3,persona_x_initial_plan,Developer_IT,free,101,92,4,5,0,91.09,3.96,4.95,0.0,49.00000000000000000000,1073.50816139999471853900,182.60000000000000000000,2428.52292090410966902079,3733.63108230410438755979,36.96664437924856
2025-12-01,2026-03-01,3,persona_x_initial_plan,Developer_IT,plus,13,9,4,0,0,69.23,30.77,0.0,0.0,210.00000000000000000000,38.30702399999981566000,0.00000000000000000000,227.01215260109594240970,475.31917660109575806970,36.563013584699675
2025-12-01,2026-03-01,3,persona_x_initial_plan,Developer_IT,start,117,113,2,1,1,96.58,1.71,0.85,0.85,1133.13499999999999800000,1207.95260219999423399000,77.98000000000000000000,2233.87375611232905126658,4652.94135831232328325658,39.76872955822498
2025-12-01,2026-03-01,3,persona_x_initial_plan,Media_Publishing,business,1,1,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,78.03298799999963400000,0.00000000000000000000,3.44368242465753350000,161.47667042465716750000,161.47667042465716
2025-12-01,2026-03-01,3,persona_x_initial_plan,Media_Publishing,free,55,51,3,1,0,92.73,5.45,1.82,0.0,32.50000000000000000000,408.48274979999802879100,62.04000000000000000000,165.64743539068494867290,668.67018519068297746390,12.15763973073969
2025-12-01,2026-03-01,3,persona_x_initial_plan,Media_Publishing,plus,8,7,0,1,0,87.5,0.0,12.5,0.0,165.00000000000000000000,143.09758799999930170000,132.00000000000000000000,413.43505947452058617600,853.53264747451988787600,106.69158093431498
2025-12-01,2026-03-01,3,persona_x_initial_plan,Media_Publishing,start,45,43,1,1,0,95.56,2.22,2.22,0.0,396.00000000000000000000,709.79141339999654115300,150.96000000000000000000,732.31177659342480368885,1989.06318999342134484185,44.20140422207603
2025-12-01,2026-03-01,3,persona_x_initial_plan,Medical_Professionals,free,11,11,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,3.11506199999998490000,301.38000000000000000000,128.44576447452057902000,432.94082647452056392000,39.35825695222914
2025-12-01,2026-03-01,3,persona_x_initial_plan,Medical_Professionals,plus,3,3,0,0,0,100.0,0.0,0.0,0.0,75.00000000000000000000,870.41237399999560040000,66.40000000000000000000,16.20604724383561680000,1028.01842124383121720000,342.6728070812771
2025-12-01,2026-03-01,3,persona_x_initial_plan,Medical_Professionals,start,14,14,0,0,0,100.0,0.0,0.0,0.0,146.00000000000000000000,113.68148399999943182000,29.52000000000000000000,116.76202632054794825510,405.96351032054738007510,28.997393594324812
2025-12-01,2026-03-01,3,persona_x_initial_plan,Others,business,18,7,1,10,0,38.89,5.56,55.56,0.0,356.00000000000000000000,231.04835999999890600000,7.76000000000000000000,173.54129919452055991880,768.34965919451946591880,42.686092177473306
2025-12-01,2026-03-01,3,persona_x_initial_plan,Others,free,183,168,9,6,0,91.8,4.92,3.28,0.0,131.00000000000000000000,916.49963159999554507000,1253.80000000000000000000,1000.34175804109607630597,3301.64138964109162137597,18.04175622754695
2025-12-01,2026-03-01,3,persona_x_initial_plan,Others,plus,60,53,4,3,0,88.33,6.67,5.0,0.0,1243.66666666600000000000,1989.33919199999012564000,172.82000000000000000000,517.59238612493149451698,3923.41824479092162015698,65.39030407984869
2025-12-01,2026-03-01,3,persona_x_initial_plan,Others,start,191,176,12,3,0,92.15,6.28,1.57,0.0,1784.48444444500000000000,2751.58353599998684998000,828.80000000000000000000,2338.47468044438378074921,7703.34266088937063072921,40.331636968007174
2025-12-01,2026-03-01,3,persona_x_initial_plan,Professeur,business,2,0,1,1,0,0.0,50.0,50.0,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,2026-03-01,3,persona_x_initial_plan,Professeur,free,33,30,2,1,0,90.91,6.06,3.03,0.0,36.00000000000000000000,157.46734799999922518900,20.00000000000000000000,155.88128165150685545060,369.34862965150608063960,11.192382716712306
2025-12-01,2026-03-01,3,persona_x_initial_plan,Professeur,plus,5,5,0,0,0,100.0,0.0,0.0,0.0,120.00000000000000000000,475.40798999999778343000,55.02000000000000000000,48.21362679123287570000,698.64161679123065913000,139.72832335824612
2025-12-01,2026-03-01,3,persona_x_initial_plan,Professeur,start,43,41,2,0,0,95.35,4.65,0.0,0.0,434.00000000000000000000,494.25557399999762550000,29.44000000000000000000,319.64439141315067922730,1277.33996541314830472730,29.70558059100345
2025-12-01,2026-03-01,3,persona_x_initial_plan,Repair,business,1,0,0,1,0,0.0,0.0,100.0,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,2026-03-01,3,persona_x_initial_plan,Repair,free,8,7,1,0,0,87.5,12.5,0.0,0.0,0.00000000000000000000,48.92281199999976150000,8.80000000000000000000,2.75074127397260288530,60.47355327397236438530,7.5591941592465455
2025-12-01,2026-03-01,3,persona_x_initial_plan,Repair,plus,2,2,0,0,0,100.0,0.0,0.0,0.0,50.00000000000000000000,0.91263239999999557000,0.38000000000000000000,0.98550179178082220000,52.27813419178081777000,26.139067095890407
2025-12-01,2026-03-01,3,persona_x_initial_plan,Repair,start,8,8,0,0,0,100.0,0.0,0.0,0.0,64.00000000000000000000,8.96318999999995703000,4.00000000000000000000,3.74195429260273976950,80.70514429260269679950,10.088143036575337
2025-12-01,2026-03-01,3,persona_x_initial_plan,Repair_Installation,free,2,2,0,0,0,100.0,0.0,0.0,0.0,11.00000000000000000000,134.18735399999935300000,2.00000000000000000000,10.21741275561643830000,157.40476675561579130000,78.70238337780789
